Date,Time,°C,kPa,DO %,DO mg/L,SPC-mS/cm,C-mS/cm,TDS mg/L,SAL-ppt,pH,FNU,NTU,BGA-PC RFU,BGA-PC ug/L,Chl RFU,Chl ug/L,DEP m,ALT m,Lat,Lon
6/17/2019,2:25:24,13.067,100.92,87.3,7.38,53.436,41.257,34733.574,35.22,7.82,1.2,1.2,0.437,0.52,1.088,4.4,4.016,-3.1,38.19456,-122.94765
6/17/2019,2:25:29,13.076,100.92,87.2,7.37,53.422,41.255,34724.492,35.21,7.82,1.2,1.2,0.48,0.56,1.174,4.74,4.005,-3,38.19456,-122.94765
6/17/2019,2:25:34,13.078,100.9,87.2,7.36,53.426,41.261,34727.051,35.21,7.82,1.32,1.32,0.431,0.51,1.113,4.5,4.017,-2.7,38.19457,-122.94765
6/17/2019,2:25:39,13.09,100.92,87.2,7.36,53.412,41.262,34717.848,35.2,7.82,1.1,1.1,0.351,0.43,0.999,4.04,4.009,-2.7,38.19457,-122.94765
6/17/2019,2:25:44,13.098,100.91,87.2,7.36,53.405,41.265,34712.996,35.2,7.82,1.09,1.09,0.61,0.69,1.11,4.49,4.011,-2.4,38.19458,-122.94765
6/17/2019,2:25:49,13.1,100.91,87.3,7.37,53.405,41.267,34713.34,35.2,7.82,0.98,0.98,0.582,0.66,1.517,6.11,4.012,-2.1,38.19458,-122.94765
6/17/2019,2:25:54,13.104,100.91,87.3,7.37,53.401,41.268,34710.586,35.19,7.82,1.04,1.04,0.569,0.65,0.938,3.8,3.997,-2,38.19458,-122.94765
6/17/2019,2:25:59,13.106,100.91,87.3,7.37,53.402,41.27,34711.598,35.2,7.81,1.14,1.14,0.622,0.7,0.948,3.84,4.01,-2,38.19459,-122.94765
6/17/2019,2:26:04,13.097,100.91,87.3,7.37,53.411,41.269,34717.434,35.2,7.81,1.04,1.04,0.451,0.53,1.559,6.28,4.003,-1.8,38.19459,-122.94765
6/17/2019,2:26:09,13.093,100.91,87.3,7.37,53.413,41.265,34718.258,35.2,7.81,1.05,1.05,0.384,0.46,1.082,4.37,4,-1.6,38.19459,-122.94765
6/17/2019,2:26:14,13.088,100.91,87.3,7.37,53.417,41.263,34720.844,35.2,7.81,1.08,1.08,0.481,0.56,1.131,4.57,4.006,-1.5,38.19459,-122.94765
6/17/2019,2:26:19,13.087,100.92,87.3,7.37,53.414,41.26,34719.336,35.2,7.81,1.02,1.02,0.398,0.48,1.022,4.13,3.999,-1.6,38.1946,-122.94765
6/17/2019,2:26:24,13.088,100.91,87.3,7.37,53.416,41.263,34720.238,35.2,7.81,1.11,1.11,0.449,0.53,0.946,3.83,3.997,-1.8,38.1946,-122.94765
6/17/2019,2:26:29,13.088,100.92,87.3,7.37,53.411,41.26,34717.215,35.2,7.81,1.26,1.26,0.345,0.42,0.937,3.79,4.005,-1.8,38.1946,-122.94765
6/17/2019,2:26:34,13.085,100.91,87.3,7.37,53.413,41.257,34718.758,35.2,7.81,1.06,1.06,0.466,0.55,0.994,4.02,4.004,-1.9,38.1946,-122.94765
6/17/2019,2:26:39,13.081,100.92,87.3,7.37,53.419,41.258,34722.418,35.21,7.81,1.15,1.15,0.51,0.59,1.196,4.83,4.007,-2.3,38.1946,-122.94765
6/17/2019,2:26:44,13.085,100.92,87.3,7.37,53.411,41.256,34717.402,35.2,7.81,1.03,1.03,0.517,0.6,1.213,4.9,4.007,-3.4,38.1946,-122.94765
6/17/2019,2:26:49,13.083,100.92,87.3,7.38,53.416,41.258,34720.422,35.2,7.81,1.11,1.11,0.494,0.57,1.054,4.26,4.012,-3.9,38.1946,-122.94765
6/17/2019,2:26:54,13.083,100.91,87.3,7.38,53.416,41.258,34720.578,35.2,7.81,1.06,1.06,0.459,0.54,1.377,5.55,3.999,-4.1,38.1946,-122.94766
6/17/2019,2:26:59,13.084,100.92,87.3,7.37,53.414,41.257,34719.293,35.2,7.81,1.18,1.18,0.387,0.47,1.193,4.82,3.998,-4,38.1946,-122.94766
6/17/2019,2:27:04,13.084,100.91,87.3,7.37,53.415,41.258,34719.813,35.2,7.81,1.43,1.43,0.453,0.53,1.316,5.31,4.004,-4.1,38.1946,-122.94765
6/17/2019,2:27:09,13.085,100.92,87.3,7.37,53.412,41.257,34718.125,35.2,7.81,1.03,1.03,0.494,0.57,1.207,4.88,3.991,-4,38.1946,-122.94765
6/17/2019,2:27:14,13.097,100.91,87.3,7.37,53.401,41.26,34710.5,35.19,7.81,1.05,1.05,0.408,0.49,1.077,4.35,4.011,-3.9,38.1946,-122.94765
6/17/2019,2:27:19,13.096,100.91,87.3,7.37,53.406,41.263,34714.168,35.2,7.81,1.13,1.13,0.407,0.49,1.214,4.9,4.007,-3.7,38.1946,-122.94765
6/17/2019,2:27:24,13.096,100.92,87.3,7.37,53.411,41.267,34716.957,35.2,7.81,1.12,1.12,0.44,0.52,0.971,3.93,4.008,-3.4,38.1946,-122.94765
6/17/2019,2:27:29,13.099,100.91,87.2,7.37,53.404,41.265,34712.391,35.2,7.81,1.19,1.19,0.503,0.58,1.036,4.19,4.01,-3.3,38.1946,-122.94765
6/17/2019,2:27:34,13.097,100.9,87.2,7.36,53.41,41.268,34716.371,35.2,7.81,1.06,1.06,0.417,0.5,1.212,4.89,3.717,-3.3,38.1946,-122.94765
6/17/2019,2:27:39,13.086,100.92,87.2,7.36,53.416,41.261,34720.637,35.2,7.81,1.19,1.19,0.532,0.61,1.143,4.62,2.889,-3.4,38.1946,-122.94765
6/17/2019,2:27:44,13.11,100.91,87.3,7.37,53.404,41.275,34712.801,35.2,7.81,1.08,1.08,0.407,0.49,0.974,3.94,1.924,-3.5,38.1946,-122.94765
6/17/2019,2:27:49,13.161,100.91,87.4,7.37,53.392,41.319,34704.645,35.19,7.81,1.19,1.19,0.437,0.52,1.187,4.79,0.755,-3.4,38.1946,-122.94765
6/17/2019,2:27:54,13.219,100.92,87.3,7.36,53.357,41.35,34681.816,35.17,7.81,1.27,1.27,0.35,0.43,1.025,4.15,0.53,-3.6,38.1946,-122.94765
6/17/2019,2:27:59,13.218,100.91,87.2,7.35,53.359,41.351,34683.254,35.17,7.81,1.25,1.25,0.389,0.47,1.166,4.71,0.526,-3.7,38.1946,-122.94765
6/17/2019,2:28:04,13.215,100.91,87.2,7.34,53.365,41.353,34686.973,35.17,7.81,1.2,1.2,0.539,0.62,1.179,4.76,0.526,-3.8,38.1946,-122.94765
6/17/2019,2:28:09,13.218,100.91,87.2,7.35,53.357,41.35,34682.105,35.17,7.81,1.34,1.34,0.42,0.5,1.137,4.59,0.527,-3.8,38.1946,-122.94765
6/17/2019,2:28:14,13.22,100.91,87.2,7.35,53.361,41.355,34684.625,35.17,7.81,1.4,1.4,0.415,0.49,0.948,3.84,0.527,-3.5,38.1946,-122.94765
6/17/2019,2:28:19,13.221,100.91,87.2,7.34,53.361,41.356,34684.621,35.17,7.81,1.27,1.27,0.466,0.55,1.03,4.17,0.527,-3.4,38.1946,-122.94765
6/17/2019,2:28:24,13.222,100.92,87.1,7.34,53.359,41.356,34683.613,35.17,7.81,1.2,1.2,0.486,0.57,1.214,4.9,0.529,-3.3,38.1946,-122.94765
6/17/2019,2:28:29,13.222,100.91,87.1,7.34,53.36,41.356,34684.23,35.17,7.81,1.31,1.31,0.424,0.5,1.154,4.66,0.53,-3.4,38.1946,-122.94765
6/17/2019,2:28:34,13.222,100.92,87.1,7.34,53.361,41.357,34684.637,35.17,7.81,1.18,1.18,0.397,0.48,1.182,4.77,0.531,-3.5,38.1946,-122.94765
6/17/2019,2:28:39,13.224,100.91,87.1,7.34,53.361,41.359,34684.371,35.17,7.81,1.16,1.16,0.359,0.44,1.079,4.36,0.531,-3.2,38.1946,-122.94765
6/17/2019,2:28:47,13.223,100.9,87.1,7.34,53.362,41.359,34685.375,35.17,7.81,1.15,1.15,0.53,0.61,1.22,4.93,0.531,-2.9,38.1946,-122.94765
6/17/2019,2:57:01,13.592,100.92,88.4,7.39,53.219,41.623,34592.094,35.08,7.82,1.35,1.35,0.411,0.49,1.433,5.78,3.539,-6,38.21225,-122.96056
6/17/2019,2:57:06,13.598,100.93,88.3,7.39,53.23,41.638,34599.602,35.09,7.82,1.32,1.32,0.498,0.58,1.356,5.47,3.513,-5.3,38.21228,-122.96059
6/17/2019,2:57:11,13.602,100.93,88.3,7.38,53.229,41.641,34599.172,35.09,7.82,1.39,1.39,0.279,0.36,1.135,4.59,3.455,-6,38.21231,-122.96062
6/17/2019,2:57:16,13.6,100.92,88.2,7.38,53.232,41.641,34600.813,35.09,7.82,1.56,1.56,0.532,0.61,1.278,5.16,3.594,-6.1,38.21235,-122.96066
6/17/2019,2:57:21,13.6,100.93,88.2,7.38,53.232,41.641,34600.594,35.09,7.82,1.44,1.44,0.397,0.48,1.169,4.72,3.646,-5.9,38.21238,-122.96069
6/17/2019,2:57:26,13.598,100.94,88.1,7.37,53.232,41.639,34600.848,35.09,7.82,1.55,1.55,0.444,0.52,1.074,4.34,3.647,-5.2,38.21242,-122.96072
6/17/2019,2:57:31,13.603,100.94,88.1,7.37,53.229,41.642,34599.129,35.09,7.82,1.31,1.31,0.469,0.55,1.151,4.65,3.656,-4.5,38.21246,-122.96075
6/17/2019,2:57:36,13.602,100.93,88.1,7.37,53.227,41.64,34597.734,35.09,7.82,1.44,1.44,0.439,0.52,1.478,5.96,3.662,-4.1,38.21249,-122.96078
6/17/2019,2:57:41,13.605,100.94,88.1,7.37,53.228,41.643,34597.883,35.09,7.82,1.47,1.47,0.544,0.62,1.444,5.82,3.646,-4,38.21252,-122.96082
6/17/2019,2:57:46,13.605,100.94,88.1,7.37,53.228,41.643,34598.047,35.09,7.82,1.66,1.66,0.375,0.45,1.338,5.4,3.658,-4.1,38.21256,-122.96085
6/17/2019,2:57:51,13.607,100.94,88,7.36,53.227,41.645,34597.469,35.09,7.81,1.45,1.45,0.408,0.49,1.302,5.25,3.666,-4.4,38.21259,-122.96089
6/17/2019,2:57:56,13.61,100.93,88.1,7.37,53.232,41.651,34601.023,35.09,7.81,1.41,1.41,0.455,0.54,1.247,5.03,3.221,-5,38.21263,-122.96092
6/17/2019,2:58:01,13.606,100.93,88.1,7.37,53.231,41.647,34600.426,35.09,7.81,1.43,1.43,0.397,0.48,1.314,5.3,2.343,-5.2,38.21266,-122.96096
6/17/2019,2:58:06,13.607,100.93,88.1,7.37,53.231,41.647,34600.371,35.09,7.81,1.42,1.42,0.394,0.47,1.219,4.92,1.661,-5.2,38.21269,-122.961
6/17/2019,2:58:11,13.605,100.93,88.2,7.37,53.231,41.645,34600.137,35.09,7.81,1.38,1.38,0.407,0.49,1.078,4.36,0.519,-5.2,38.21273,-122.96104
6/17/2019,2:58:16,13.602,100.92,88.2,7.37,53.233,41.644,34601.156,35.09,7.81,1.51,1.51,0.52,0.6,1.396,5.63,0.591,-5.3,38.21277,-122.96107
6/17/2019,2:58:21,13.603,100.93,88.2,7.37,53.232,41.644,34600.859,35.09,7.81,1.47,1.47,0.454,0.53,1.406,5.67,0.597,-5.1,38.21281,-122.96111
6/17/2019,2:58:26,13.61,100.93,88.2,7.37,53.225,41.646,34596.371,35.09,7.81,1.45,1.45,0.451,0.53,1.345,5.43,0.603,-5.1,38.21285,-122.96114
6/17/2019,2:58:31,13.598,100.93,88.1,7.37,53.239,41.644,34605.336,35.1,7.81,1.39,1.39,0.354,0.43,1.381,5.57,0.602,-4.9,38.21289,-122.96118
6/17/2019,2:58:36,13.596,100.94,88.1,7.37,53.24,41.643,34605.977,35.1,7.81,1.43,1.43,0.345,0.43,1.587,6.39,0.613,-5.2,38.21294,-122.96122
6/17/2019,2:58:41,13.598,100.92,88.2,7.37,53.235,41.641,34602.504,35.09,7.81,1.43,1.43,0.453,0.53,1.278,5.16,0.615,-5.6,38.21298,-122.96125
6/17/2019,3:20:34,13.004,100.95,88.8,7.51,53.448,41.202,34741.027,35.22,7.82,1.6,1.6,0.466,0.55,0.916,3.71,3.358,-4.6,38.23793,-122.98282
6/17/2019,3:20:39,13.005,100.94,88.7,7.5,53.438,41.196,34734.969,35.22,7.82,1.65,1.65,0.453,0.53,1.042,4.21,3.426,-3.7,38.23799,-122.98283
6/17/2019,3:20:44,13.007,100.96,88.6,7.49,53.445,41.202,34739.402,35.22,7.82,2.1,2.1,0.517,0.6,0.855,3.46,3.449,-4.2,38.23805,-122.98285
6/17/2019,3:20:49,13.006,100.94,88.5,7.49,53.444,41.2,34738.336,35.22,7.82,2.17,2.17,0.565,0.64,0.887,3.59,3.292,-2.8,38.23811,-122.98287
6/17/2019,3:20:54,13.004,100.95,88.4,7.48,53.436,41.192,34733.238,35.22,7.82,3.9,3.9,0.535,0.61,0.976,3.95,2.904,-2.7,38.23817,-122.98289
6/17/2019,3:20:59,13.002,100.95,88.3,7.49,52.918,40.792,34396.91,34.83,7.81,8.14,8.14,0.543,0.62,0.958,3.88,2.818,-2.2,38.23824,-122.98293
6/17/2019,3:21:04,13.004,100.95,88.2,7.46,53.424,41.183,34725.277,35.21,7.82,5.91,5.91,0.572,0.65,0.982,3.97,2.798,-2.3,38.23827,-122.98296
6/17/2019,3:21:09,13.006,100.95,88.2,7.46,53.44,41.198,34736.23,35.22,7.81,2.14,2.14,0.517,0.6,0.919,3.72,1.894,-0.7,38.23829,-122.98298
6/17/2019,3:21:14,13.008,100.96,88.2,7.46,53.443,41.202,34737.887,35.22,7.81,1.24,1.24,0.481,0.56,0.793,3.22,1.583,-1.1,38.23832,-122.983
6/17/2019,3:21:38,13.007,100.95,88.3,7.47,53.447,41.204,34740.508,35.23,7.81,1.18,1.18,0.382,0.46,0.787,3.2,0.392,-0.7,38.2385,-122.98315
6/17/2019,3:21:43,13.008,100.95,88.3,7.47,53.445,41.203,34739.32,35.22,7.81,1.18,1.18,0.433,0.51,0.987,3.99,0.564,0,38.23854,-122.98318
6/17/2019,3:21:48,13.008,100.94,88.2,7.46,53.446,41.204,34739.738,35.22,7.81,1.36,1.36,0.438,0.52,0.729,2.96,0.4,0.8,38.23857,-122.98322
6/17/2019,3:21:53,13.014,100.95,88.2,7.46,53.438,41.205,34734.879,35.22,7.81,1.27,1.27,0.494,0.57,0.811,3.29,0.406,0.2,38.23858,-122.98325
6/17/2019,3:21:58,13.012,100.93,88.2,7.46,53.438,41.202,34734.535,35.22,7.81,1.21,1.21,0.578,0.66,0.82,3.33,0.413,-0.5,38.2386,-122.98328
6/17/2019,3:22:03,13.014,100.95,88.2,7.46,53.442,41.207,34737.188,35.22,7.81,1.39,1.39,0.279,0.36,0.973,3.94,0.437,-2.1,38.23861,-122.98328
6/17/2019,3:22:08,13.011,100.94,88.2,7.46,53.442,41.205,34737.195,35.22,7.81,1.27,1.27,0.582,0.66,0.913,3.7,0.44,-3,38.23862,-122.98327
6/17/2019,3:22:13,13.009,100.95,88.2,7.46,53.444,41.204,34738.359,35.22,7.81,1.26,1.26,0.424,0.5,0.884,3.58,0.388,-2.6,38.23865,-122.98326
6/17/2019,3:22:18,13.011,100.95,88.2,7.46,53.444,41.206,34738.859,35.22,7.81,1.22,1.22,0.438,0.52,0.771,3.13,0.377,-3.3,38.23867,-122.98325
6/17/2019,3:22:23,13.011,100.95,88.2,7.46,53.446,41.208,34739.715,35.22,7.81,1.3,1.3,0.388,0.47,0.965,3.91,0.366,-3.5,38.23869,-122.98323
6/17/2019,3:22:28,13.015,100.94,88.2,7.46,53.446,41.212,34739.875,35.22,7.81,1.3,1.3,0.392,0.47,0.878,3.56,0.431,-3.7,38.2387,-122.98322
6/17/2019,3:22:33,13.016,100.96,88.2,7.46,53.444,41.21,34738.395,35.22,7.81,1.57,1.57,0.488,0.57,0.784,3.18,0.324,-4.8,38.2387,-122.98323
6/17/2019,3:22:38,13.013,100.94,88.1,7.45,53.445,41.209,34739.074,35.22,7.81,1.45,1.45,0.477,0.56,0.874,3.54,0.323,-5,38.2387,-122.98325
6/17/2019,3:22:43,13.011,100.94,88.1,7.46,53.44,41.203,34735.906,35.22,7.81,1.39,1.39,0.481,0.56,0.816,3.31,0.375,-5.5,38.23867,-122.98328
6/17/2019,3:22:48,13.017,100.94,88.2,7.46,53.438,41.208,34734.969,35.22,7.81,4.64,4.64,0.473,0.55,0.838,3.4,0.32,-5,38.23866,-122.98332
6/17/2019,3:22:53,13.019,100.94,88.2,7.45,53.44,41.212,34736.281,35.22,7.81,1.41,1.41,0.359,0.44,0.844,3.42,0.406,-4.3,38.23863,-122.98336
6/17/2019,3:22:58,13.024,100.95,88.1,7.45,53.44,41.216,34735.867,35.22,7.81,1.19,1.19,0.494,0.57,0.988,4,0.363,-3.6,38.23863,-122.98337
6/17/2019,3:23:03,13.021,100.93,88.1,7.45,53.441,41.214,34736.879,35.22,7.81,3.19,3.19,0.452,0.53,0.917,3.71,0.328,-2.4,38.23864,-122.98335
6/17/2019,3:23:08,13.024,100.94,88.2,7.46,53.421,41.202,34723.523,35.21,7.81,1.25,1.25,0.45,0.53,0.892,3.61,0.392,-2.4,38.23864,-122.98335
6/17/2019,3:23:13,13.025,100.95,88.2,7.45,53.44,41.217,34735.973,35.22,7.81,3.86,3.86,0.438,0.52,0.878,3.56,0.316,-2,38.23865,-122.98331
6/17/2019,3:23:18,13.024,100.93,88.1,7.45,53.442,41.218,34737.074,35.22,7.81,1.22,1.22,0.526,0.61,0.906,3.67,0.403,-1.9,38.23866,-122.98331
6/17/2019,3:23:23,13.022,100.95,88.1,7.45,53.442,41.216,34737.227,35.22,7.81,1.38,1.38,0.402,0.48,1.084,4.38,0.355,-2.5,38.23864,-122.98329
6/17/2019,3:23:28,13.022,100.94,88,7.45,53.441,41.215,34736.887,35.22,7.81,1.3,1.3,0.494,0.57,0.923,3.74,0.35,-2.7,38.23864,-122.98331
6/17/2019,3:23:33,13.025,100.94,88.1,7.45,53.441,41.218,34736.867,35.22,7.81,1.31,1.31,0.417,0.5,0.778,3.16,0.362,-3.5,38.23862,-122.98331
6/17/2019,3:37:29,13.589,100.93,90.2,7.55,53.222,41.622,34594.617,35.08,7.8,1.6,1.6,0.601,0.68,1.077,4.35,0.354,-6.4,38.22887,-122.97731
6/17/2019,3:37:34,13.592,100.93,89.9,7.52,53.218,41.622,34591.387,35.08,7.81,1.65,1.65,0.58,0.66,1.208,4.88,0.368,-6.3,38.2289,-122.97736
6/17/2019,3:37:39,13.593,100.93,89.5,7.49,53.227,41.631,34597.695,35.09,7.81,1.62,1.62,0.48,0.56,1.207,4.87,0.368,-6.2,38.22894,-122.9774
6/17/2019,3:37:44,13.592,100.94,89.3,7.47,53.224,41.627,34595.844,35.09,7.81,1.56,1.56,0.613,0.69,1.21,4.89,0.364,-6.1,38.22898,-122.97746
6/17/2019,3:37:49,13.591,100.93,89.2,7.46,53.239,41.637,34605.129,35.1,7.81,1.47,1.47,0.348,0.43,1.058,4.28,0.482,-6.3,38.22903,-122.9775
6/17/2019,3:37:54,13.591,100.93,89,7.45,53.232,41.632,34600.656,35.09,7.81,1.57,1.57,0.386,0.47,1.263,5.1,0.624,-6.4,38.22907,-122.97755
6/17/2019,3:37:59,13.592,100.93,88.9,7.44,53.235,41.636,34602.824,35.09,7.82,1.39,1.39,0.439,0.52,1.11,4.49,0.692,-6.4,38.22911,-122.97761
6/17/2019,3:38:04,13.593,100.94,88.8,7.43,53.237,41.639,34604.063,35.09,7.82,1.74,1.74,0.445,0.52,1.119,4.52,1.802,-6.5,38.22916,-122.97766
6/17/2019,3:38:09,13.594,100.93,88.7,7.42,53.234,41.637,34602.258,35.09,7.82,1.74,1.74,0.421,0.5,1.163,4.7,2.953,-6.8,38.2292,-122.97772
6/17/2019,3:38:14,13.592,100.95,88.5,7.4,53.241,41.641,34606.5,35.1,7.82,2.17,2.17,0.269,0.35,1.263,5.1,3.837,-6.4,38.22925,-122.97778
6/17/2019,3:38:19,13.596,100.93,88.4,7.39,53.233,41.638,34601.246,35.09,7.82,1.53,1.53,0.467,0.55,1.293,5.22,3.845,-4.9,38.2293,-122.97785
6/17/2019,3:38:24,13.597,100.95,88.4,7.4,53.232,41.638,34600.48,35.09,7.82,1.52,1.52,0.522,0.6,1.166,4.71,3.869,-5,38.22935,-122.97791
6/17/2019,3:38:29,13.597,100.94,88.4,7.39,53.233,41.639,34601.453,35.09,7.82,1.43,1.43,0.436,0.52,1.32,5.33,3.875,-4.2,38.22941,-122.97799
6/17/2019,3:38:34,13.597,100.94,88.3,7.39,53.232,41.638,34600.523,35.09,7.82,1.36,1.36,0.479,0.56,1.368,5.52,3.86,-3.6,38.22947,-122.97806
6/17/2019,3:38:39,13.596,100.94,88.3,7.39,53.236,41.64,34603.223,35.09,7.82,1.39,1.39,0.502,0.58,1.268,5.12,3.863,-3.7,38.22953,-122.97813
6/17/2019,3:38:44,13.598,100.95,88.3,7.39,53.231,41.638,34600.008,35.09,7.82,1.5,1.5,0.407,0.49,1.211,4.89,3.857,-4.3,38.2296,-122.97821
6/17/2019,3:38:49,13.596,100.95,88.3,7.38,53.232,41.638,34600.996,35.09,7.82,1.46,1.46,0.544,0.62,1.348,5.44,3.875,-4.7,38.22966,-122.97829
6/17/2019,3:38:54,13.594,100.94,88.3,7.39,53.235,41.637,34602.609,35.09,7.82,1.64,1.64,0.483,0.56,1.238,5,3.881,-5.4,38.22972,-122.97837
6/17/2019,3:38:59,13.594,100.95,88.3,7.38,53.235,41.638,34602.824,35.09,7.81,1.76,1.76,0.399,0.48,1.1,4.44,3.867,-6,38.22979,-122.97845
6/17/2019,3:39:04,13.595,100.94,88.3,7.38,53.234,41.637,34601.957,35.09,7.81,1.81,1.81,0.469,0.55,1.362,5.49,3.87,-6.4,38.22985,-122.97855
6/17/2019,3:39:09,13.594,100.94,88.3,7.38,53.236,41.638,34603.324,35.09,7.81,1.78,1.78,0.55,0.63,1.224,4.94,3.877,-6.4,38.22992,-122.97863
6/17/2019,3:39:14,13.594,100.95,88.2,7.38,53.235,41.638,34603.066,35.09,7.81,1.35,1.35,0.527,0.61,1.346,5.43,3.879,-6.2,38.22999,-122.97871
6/17/2019,3:39:19,13.591,100.94,88.2,7.38,53.24,41.638,34605.754,35.1,7.81,1.56,1.56,0.306,0.39,1.387,5.59,3.866,-6.1,38.23006,-122.97879
6/17/2019,3:39:24,13.588,100.95,88.2,7.37,53.236,41.632,34603.391,35.09,7.81,1.51,1.51,0.605,0.68,1.449,5.84,3.89,-5.9,38.23013,-122.97888
6/17/2019,3:39:29,13.59,100.94,88.1,7.37,53.236,41.635,34603.438,35.09,7.81,1.55,1.55,0.427,0.51,1.247,5.03,3.889,-6.1,38.23021,-122.97897
6/17/2019,3:39:34,13.588,100.95,88.1,7.37,53.237,41.633,34604.02,35.09,7.81,1.7,1.7,0.475,0.55,1.315,5.31,3.844,-6.2,38.23028,-122.97905
6/17/2019,3:39:39,13.589,100.95,88.1,7.37,53.235,41.633,34602.695,35.09,7.81,1.92,1.92,0.462,0.54,1.142,4.61,3.85,-6.4,38.23035,-122.97913
6/17/2019,3:39:44,13.588,100.95,88.1,7.37,53.234,41.631,34602.27,35.09,7.81,1.44,1.44,0.525,0.6,1.215,4.9,3.852,-6.3,38.23043,-122.9792
6/17/2019,3:39:49,13.581,100.95,88.1,7.37,53.239,41.627,34605.266,35.09,7.81,1.76,1.76,0.503,0.58,1.124,4.54,3.861,-5.8,38.2305,-122.97929
6/17/2019,3:39:54,13.579,100.94,88,7.36,53.236,41.623,34603.258,35.09,7.81,1.68,1.68,0.357,0.44,1.126,4.55,3.848,-5.5,38.23058,-122.97936
6/17/2019,4:08:32,14.332,100.93,86,7.09,52.981,42.186,34437.895,34.93,7.81,1.74,1.74,0.482,0.56,1.163,4.7,1.556,-4.2,38.20063,-122.94031
6/17/2019,4:08:37,14.332,100.94,85.7,7.07,52.97,42.175,34430.34,34.92,7.81,1.81,1.81,0.381,0.46,1.367,5.51,1.529,-5,38.20064,-122.94032
6/17/2019,4:08:42,14.349,100.94,85.7,7.06,52.962,42.188,34425.594,34.92,7.81,1.76,1.76,0.487,0.57,1.307,5.27,1.55,-5.5,38.20065,-122.94034
6/17/2019,4:08:47,14.371,100.93,85.7,7.06,52.953,42.203,34419.461,34.91,7.81,1.82,1.82,0.341,0.42,1.314,5.3,1.554,-5.4,38.20065,-122.94035
6/17/2019,4:08:52,14.378,100.94,85.7,7.06,52.951,42.208,34417.883,34.91,7.81,1.84,1.84,0.474,0.55,1.271,5.13,1.545,-6.1,38.20066,-122.94037
6/17/2019,4:08:57,14.371,100.93,85.7,7.07,52.954,42.203,34419.777,34.91,7.81,1.96,1.96,0.443,0.52,1.291,5.21,1.553,-7.7,38.20068,-122.94038
6/17/2019,4:09:02,14.299,100.94,85.6,7.07,53.008,42.174,34455.465,34.95,7.81,1.98,1.98,0.301,0.38,1.234,4.98,1.548,-7.4,38.20068,-122.94039
6/17/2019,4:09:07,14.31,100.94,85.6,7.06,52.986,42.168,34441.004,34.93,7.81,1.68,1.68,0.319,0.4,1.219,4.92,1.548,-7.1,38.20068,-122.9404
6/17/2019,4:09:12,14.309,100.94,85.6,7.06,52.982,42.163,34438.18,34.93,7.81,1.75,1.75,0.475,0.55,1.308,5.28,1.551,-6.7,38.20069,-122.94041
6/17/2019,4:09:17,14.305,100.93,85.4,7.05,52.981,42.16,34437.945,34.93,7.81,2.02,2.02,0.36,0.44,1.251,5.05,1.542,-6.2,38.2007,-122.94042
6/17/2019,4:09:22,14.303,100.93,85.4,7.05,52.995,42.167,34446.504,34.94,7.81,1.92,1.92,0.449,0.53,1.187,4.79,1.537,-5.4,38.2007,-122.94043
6/17/2019,4:09:27,14.272,100.93,85.3,7.04,53.004,42.145,34452.898,34.95,7.8,1.8,1.8,0.485,0.56,1.29,5.21,1.534,-5,38.20071,-122.94044
6/17/2019,4:09:32,14.298,100.94,85.3,7.04,52.987,42.156,34441.797,34.94,7.8,1.79,1.79,0.546,0.63,1.157,4.68,1.539,-4.2,38.20071,-122.94044
6/17/2019,4:09:37,14.314,100.94,85.3,7.04,52.981,42.168,34437.695,34.93,7.8,1.9,1.9,0.48,0.56,1.216,4.91,1.542,-3.4,38.20072,-122.94045
6/17/2019,4:09:42,14.31,100.94,85.3,7.04,52.99,42.172,34443.559,34.94,7.8,1.75,1.75,0.434,0.51,1.175,4.75,1.542,-2.6,38.20072,-122.94047
6/17/2019,4:09:47,14.29,100.93,85.3,7.04,53.003,42.161,34452.199,34.95,7.8,1.87,1.87,0.44,0.52,1.104,4.46,1.542,-2.5,38.20073,-122.94048
6/17/2019,4:09:52,14.306,100.95,85.4,7.05,52.991,42.166,34443.965,34.94,7.8,1.94,1.94,0.551,0.63,1.222,4.94,1.546,-2.8,38.20074,-122.9405
6/17/2019,4:09:57,14.336,100.94,85.5,7.05,52.971,42.182,34431.066,34.92,7.8,1.92,1.92,0.354,0.43,1.353,5.46,1.544,-3.3,38.20075,-122.94051
6/17/2019,4:10:02,14.358,100.93,85.6,7.06,52.963,42.197,34426.211,34.92,7.8,1.9,1.9,0.474,0.55,1.278,5.16,1.552,-3.5,38.20076,-122.94052
6/17/2019,4:10:07,14.365,100.93,85.8,7.07,52.967,42.207,34428.551,34.92,7.8,1.83,1.83,0.454,0.53,1.147,4.63,1.546,-3.6,38.20077,-122.94054
6/17/2019,4:10:12,14.417,100.93,86,7.08,52.937,42.237,34409.188,34.9,7.8,2.19,2.19,0.458,0.54,1.549,6.24,1.549,-3.5,38.20078,-122.94054
6/17/2019,4:10:17,14.404,100.93,86.2,7.1,52.943,42.229,34412.922,34.91,7.8,2.03,2.03,0.345,0.42,1.604,6.46,1.555,-3.2,38.20079,-122.94055
6/17/2019,4:10:22,14.447,100.94,86.9,7.16,52.924,42.256,34400.457,34.89,7.81,2.08,2.08,0.5,0.58,1.523,6.14,1.553,-2.9,38.2008,-122.94055
